업체명,카테고리명,필지고유번호,시도명,시군구명,읍면동명,리명,번지,법정동코드,행정동코드,도로명코드,도로명,도로명상세,경도,위도,폐업여부,전화번호,홈페이지주소,주차가능여부,화장실유무,화장실타입,수유실유무,물품보관함유무,유아거치대유무,휠체어이동가능여부,점자유도로유무,등록일자
브라운도트 호텔 부산진역점,숙박/휴양,2.62E+18,부산광역시,동구,수정동,,1-91,2617010200,2617057000,2.62E+11,진성로,7,129.048421,35.12952113,N,051-469-8642,http://www.wnhotels.com,Y,Y,"구분,내부",N,N,N,N,N,2021-09-10
영빈관모텔,숙박/휴양,2.62E+18,부산광역시,동구,수정동,,210-3,2617010200,2617057000,2.62E+11,진성로9번길,10,129.0479497,35.12952093,N,051-464-6121,http://naver.me/GUvRFRt4,Y,Y,"공용,내부",N,N,N,N,N,2021-09-06
청명여인숙,숙박/휴양,2.62E+18,부산광역시,동구,수정동,,210-22,2617010200,2617057000,2.62E+11,진성로9번길,6,129.0480293,35.12961756,N,051-468-2068,http://naver.me/5h3iX7Kj,N,Y,"구분,내부",N,N,N,N,N,2021-09-07
수정장여관,숙박/휴양,2.62E+18,부산광역시,동구,수정동,,1006-15,2617010200,2617056000,2.62E+11,초량상로157번길,34,129.0435385,35.12531392,N,,http://naver.me/52lHaMvw,N,Y,"구분,내부",N,N,N,N,N,2021-08-30
동원장여관,숙박/휴양,2.62E+18,부산광역시,동구,수정동,,1005-5,2617010200,2617056000,2.62E+11,초량상로157번길,39,129.0436893,35.12564929,N,051-466-9597,http://naver.me/F1Iia8M8,Y,Y,"구분,내부",N,N,N,N,N,2021-08-30
수정장여관,숙박/휴양,2.62E+18,부산광역시,동구,수정동,,1006-14,2617010200,2617056000,2.62E+11,초량상로157번길,34,129.0435385,35.12531391,N,051-467-2313,http://naver.me/52lHaMvw,N,Y,"공용,내부",N,N,N,N,N,2021-11-02
본모텔,숙박/휴양,2.62E+18,부산광역시,동구,좌천동,,631,2617010300,2617064500,2.62E+11,중앙대로,419-7,129.0514041,35.13210928,N,051-631-7780,http://naver.me/xuIHHrs9,N,Y,"공용,내부",N,N,N,N,N,2021-10-01
경북여인숙,숙박/휴양,2.62E+18,부산광역시,동구,좌천동,,244-3,2617010300,2617064500,2.62E+11,중앙대로448번길,13,129.0546199,35.13397037,Y,051-632-9640,,,,,,,,,,2021-09-14
부산항힐링야영장,문화관광/명소,2.62E+18,부산광역시,동구,초량동,,1185-48,2617010100,2617053000,,,,129.0503409,35.11408836,N,051-400-1205,https://www.busanpa.com/redevelopment/Contents.do?mCode=MN0081,Y,Y,"구분,내부",N,N,N,N,N,2021-10-21
베스트인시티호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,Jan-48,2617010100,2617053000,2.62E+11,고관로,7,129.0414928,35.12030724,N,051-464-8883,https://bestincityhotel.southkrhotel.com/,Y,Y,"공용,내부",N,Y,N,N,N,2021-10-21
나우빌,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,143-1,2617010100,2617053000,2.62E+11,고관로7번길,01월 28일,129.040283,35.12012003,N,,http://naver.me/535ZTHRG,N,Y,"공용,내부",N,N,N,N,N,2021-10-21
노떼라미아호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1213-18,2617010100,2617051000,2.62E+11,대영로,265,129.0397668,35.11184173,N,051-462-7700,http://www.nottelamia.com/,Y,Y,"공용,내부",N,N,N,N,N,2021-10-21
씨앤씨모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,600-3,2617010100,2617051000,2.62E+11,대영로239번길,19,129.0370603,35.11310246,N,,http://naver.me/5SWO7zvw,N,Y,"공용,내부",N,N,N,N,N,2021-10-07
민트파라다이스,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,604-1,2617010100,2617051000,2.62E+11,대영로239번길,20,129.0373579,35.11304351,Y,,,,,,,,,,,2021-10-21
INN부산,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,586-9,2617010100,2617051000,2.62E+11,대영로239번길,45,129.0376759,35.1141472,N,,http://naver.me/xcK2LNUi,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
씨엔씨여관,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,600-3,2617010100,2617051000,2.62E+11,대영로239번길,19,129.0370628,35.11309666,N,,http://naver.me/xWNvdvsT,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
멕시멈호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,493,2617010100,2617052000,2.62E+11,대영로243번길,89,129.0393263,35.11592723,N,051-442-4580,https://busanstationmaximumhotel.southkrhotel.com/kr/,Y,Y,"공용,내부",N,N,N,N,N,2021-10-21
마리나레지던스호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,503-5,2617010100,2617052000,2.62E+11,대영로243번길,May-73,129.0388643,35.11553521,N,,http://naver.me/GGhpBlo1,Y,Y,"공용,내부",N,N,N,N,N,2021-10-21
구봉여인숙,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1208-23,2617010100,2617052000,2.62E+11,대영로243번길,Feb-72,129.0390855,35.11515237,N,,http://naver.me/xB4LsC1l,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
본역여인숙,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,564-3,2617010100,2617051000,2.62E+11,대영로243번길,52,129.0384915,35.11433791,N,,http://naver.me/F0Kq3dJW,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
물레,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,621-2,2617010100,2617051000,2.62E+11,대영로243번길,10,129.0375148,35.11267844,N,,http://naver.me/FslbUac9,N,N,,N,N,N,N,N,2021-10-21
게스트하우스큐브,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,562-2,2617010100,2617051000,2.62E+11,대영로243번길,58,129.0385976,35.11462842,Y,070-7717-8582,,,,,,,,,,2021-10-21
복성여관,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,582-10,2617010100,2617051000,2.62E+11,대영로243번길,55,129.0383635,35.11457684,N,,http://naver.me/GulOrsjO,N,Y,"공용,내부",N,N,N,N,N,2021-10-21
남양장,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,500-1,2617010100,2617052000,2.62E+11,대영로243번길,Mar-73,129.0387808,35.1153894,N,051-464-7500,http://naver.me/FwnlvKJb,N,Y,"공용,내부",N,N,N,N,N,2021-11-02
장춘모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,613,2617010100,2617051000,2.62E+11,대영로243번길,30,129.0380368,35.11340772,N,,http://naver.me/5qRIbOZl,Y,Y,"공용,내부",N,N,N,N,N,2021-10-21
알프스모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1208-14,2617010100,2617052000,2.62E+11,대영로243번길,74,129.0390936,35.1152711,N,051-469-1415,http://naver.me/FuVvaiRZ,N,Y,"공용,내부",N,N,N,N,N,2021-10-07
크리스탈낮잠,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,486-2,2617010100,2617052000,2.62E+11,대영로243번길,101,129.0398186,35.11634374,N,051-8278-6252,http://www.crystalguesthouse.co.kr/,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
대림장,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,506,2617010100,2617052000,2.62E+11,대영로243번길,Sep-73,129.0389543,35.11574613,N,051-462-9795,http://naver.me/Gw5cxdFv,Y,Y,"공용,내부",N,N,N,N,N,2021-11-01
거창여인숙,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,618-2,2617010100,2617051000,2.62E+11,대영로247번길,01월 13일,129.0377908,35.11294614,N,051-467-0087,http://naver.me/xswd1bC5,N,Y,"공용,내부",N,N,N,N,N,2021-11-01
더월드,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,622-3,2617010100,2617051000,2.62E+11,대영로247번길,7,129.0377192,35.1125883,N,,http://naver.me/xWNvg9Cg,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
황금빌라,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,617-2,2617010100,2617051000,2.62E+11,대영로247번길,15,129.0378672,35.11299684,N,051-468-1718,http://naver.me/FCb01tTE,N,N,,N,N,N,N,N,2021-10-21
프리차,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,994-765,2617010100,2617051000,2.62E+11,망양로,474-4,129.0341787,35.11615687,Y,,,,,,,,,,,2021-10-21
이바구캠프,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,847-44,2617010100,2617055000,2.62E+11,망양로525번길,28,129.0283125,35.11918333,N,051-467-0289,http://blog.naver.com/ibagucamp,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
이바구캠프,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,847-41,2617010100,2617055000,2.62E+11,망양로525번길,22,129.0285237,35.11915903,N,051-467-0289,http://blog.naver.com/ibagucamp,N,Y,"구분,내부",N,N,N,N,N,2021-10-21
게스트하우스트라팔가,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,793-207,2617010100,2617055000,2.62E+11,망양로596번길,6,129.0350982,35.12314393,Y,,,,,,,,,,,2021-10-21
까꼬막체험센터,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,793-24,2617010100,2617055000,2.62E+11,망양로596번길,18,129.035773,35.12298066,N,070-7333-9195,http://naver.me/xL1nvuAh,N,N,,N,N,N,N,N,2021-11-01
이바구충전소,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,974-4,2617010100,2617051000,2.62E+11,영초윗길,25,129.0346707,35.11736277,N,070-8233-2033,http://naver.me/5oQ6rpzQ,N,Y,"공용,내부",N,N,N,N,N,2021-10-21
오름,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,994-59,2617010100,2617051000,2.62E+11,영초윗길,20,129.0351089,35.11690236,N,,http://naver.me/FuVoSssm,N,N,,N,N,N,N,N,2021-10-21
세느모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,621,2617010100,2617051000,2.62E+11,중동길,Jan-75,129.0375962,35.11271338,N,,http://naver.me/5izVAV5t,N,Y,"공용,내부",N,N,N,N,N,2021-11-15
동원여관,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,598-40,2617010100,2617051000,2.62E+11,중동길,55,129.0365685,35.11292116,N,051-467-1845,http://naver.me/5uxRO4Wz,N,Y,"공용,내부",N,N,N,N,N,2021-10-06
게스트하우스코리아 부산역점,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1198-2,2617010100,2617053000,2.62E+11,중앙대로,232,129.0414816,35.11751607,N,051-464-5800,https://blog.naver.com/ghkoreabs1,Y,Y,"구분,내부",N,N,N,N,N,2021-10-01
새여관,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,172-6,2617010100,2617052000,2.62E+11,중앙대로,243-10,129.041455,35.11918692,N,051-468-7764,http://naver.me/5Z0P5ri3,N,Y,"구분,내부",N,N,N,N,N,2021-09-28
테마모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,171-15,2617010100,2617052000,2.62E+11,중앙대로,243-9,129.041251,35.11913921,N,051-465-8488,http://naver.me/xyUKSt9B,Y,Y,"공용,내부",N,N,N,Y,N,2021-11-15
웰컴부산,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,172-2,2617010100,2617052000,2.62E+11,중앙대로,243-14,129.0414953,35.11934293,N,051-442-2244,http://www.welcomebusan.com/,N,Y,"구분,내부",N,N,N,N,N,2021-10-01
미라벨모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1209-12,2617010100,2617051000,2.62E+11,중앙대로179번길,6,129.0384222,35.11366132,N,051-467-5252,http://www.mirabellmotel.co.kr/,Y,Y,"구분,내부",N,N,N,N,N,2021-09-28
마리나레지던스,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,597-27,2617010100,2617051000,2.62E+11,중앙대로179번길,06월 27일,129.0369946,35.11371712,N,,http://naver.me/GdJnTmbd,Y,Y,"공용,내부",N,N,N,N,N,2021-11-15
이데아호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1213-9,2617010100,2617051000,2.62E+11,중앙대로180번길,10월 16일,129.0401919,35.11215514,N,051-441-0708,http://naver.me/FIgii9Ia,Y,Y,"공용,내부",N,N,N,N,N,2021-09-27
모나코모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1213-19,2617010100,2617051000,2.62E+11,중앙대로180번길,12월 05일,129.040072,35.1126008,N,051-463-6265,http://naver.me/xaPiTvhJ,N,Y,"공용,내부",N,N,N,N,N,2021-09-28
부산역비즈니스호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1213-7,2617010100,2617051000,2.62E+11,중앙대로180번길,12월 09일,129.0399828,35.11239691,N,051-463-5581,http://bsbhotel.com,Y,Y,"공용,내부",N,N,N,N,N,2021-09-27
팝콘호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1212-17,2617010100,2617051000,2.62E+11,중앙대로180번길,06월 07일,129.0395025,35.11269459,N,,https://popcornhotel.modoo.at/,Y,Y,"공용,내부",N,N,N,N,N,2021-09-28
오름 레지던스 호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1213-6,2617010100,2617051000,2.62E+11,중앙대로180번길,08월 16일,129.0402156,35.1124026,N,051-936-1123,https://oreumhotel.modoo.at,Y,Y,"구분,내부",N,N,N,N,N,2021-09-28
이데아호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1213-9,2617010100,2617051000,2.62E+11,중앙대로180번길,10월 16일,129.0401031,35.11212426,N,051-441-0708,http://naver.me/FIgii9Ia,Y,Y,"공용,내부",N,N,N,N,N,2021-11-15
대원모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1030,2617010100,2617051000,2.62E+11,중앙대로195번가길,33,129.0379092,35.11663874,N,,http://naver.me/xFpApjcy,N,Y,"공용,내부",N,N,N,N,N,2021-09-27
테레목호스텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,514-2,2617010100,2617052000,2.62E+11,중앙대로195번가길,12,129.0383326,35.11564069,N,051-466-0060,http://naver.me/GhEctaUN,N,Y,"구분,내부",N,N,N,N,N,2021-09-27
테레목호스텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,514-2,2617010100,2617052000,2.62E+11,중앙대로195번가길,12,129.0383357,35.11563939,N,,http://naver.me/GhEctaUN,N,Y,"구분,내부",N,N,N,N,N,2021-09-27
동일장모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,544-1,2617010100,2617052000,2.62E+11,중앙대로195번길,30,129.0378214,35.11546379,N,051-467-8687,http://naver.me/GqBjuBy1,Y,Y,"공용,내부",N,N,N,N,N,2021-09-27
동일장모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,544-1,2617010100,2617052000,2.62E+11,중앙대로195번길,30,129.0378315,35.11546159,N,051-467-8687,http://naver.me/GqBjuBy1,Y,Y,"공용,내부",N,N,N,N,N,2021-09-27
미래장,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1208-28,2617010100,2617052000,2.62E+11,중앙대로195번길,6,129.038941,35.11507712,N,,http://naver.me/5kLUsoAU,N,Y,"구분,내부",N,N,N,N,N,2021-09-27
미래장,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1208-28,2617010100,2617052000,2.62E+11,중앙대로195번길,6,129.0389429,35.11508233,N,051-467-0541,http://naver.me/5kLUsoAU,N,Y,"공용,내부",N,N,N,N,N,2021-09-27
온팍스레지던스,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-14,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 16일,129.0405547,35.11319226,N,051-465-1213,https://extended-stay-hotel-68.business.site/,Y,Y,"구분,내부",N,N,N,N,N,2021-09-24
탑모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-8,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 13일,129.0403744,35.11335134,N,051-464-3608,http://gohere.kr/hotel/goHotel.do?idHotel=H000000227,Y,Y,"공용,내부",N,N,N,N,N,2021-09-27
라마다앙코르부산역호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1204-1,2617010100,2617051000,2.62E+11,중앙대로196번길,10,129.0403367,35.11430257,N,051-922-0000,http://www.ramadaencorebusanstation.com/,Y,Y,"공용,내부",N,N,N,N,N,2021-11-12
원웨이게스트하우스 부산점,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1204-3,2617010100,2617051000,2.62E+11,중앙대로196번길,06월 03일,129.0401455,35.11413947,N,051-462-2500,https://kimcheebookings.com/,N,Y,"구분,내부",N,N,N,N,N,2021-09-27
코인모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-7,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 11일,129.0404196,35.11345391,N,051-464-2531,https://coinmotel.southkrhotel.com/,N,Y,"공용,내부",N,N,N,N,N,2021-09-24
호텔코코,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1204-14,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 04일,129.0403372,35.11399908,N,051-442-0707,http://naver.me/5rsNxuZB,N,Y,"공용,내부",N,N,N,N,N,2021-09-24
힐모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-8,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 13일,129.0403744,35.11335134,N,051-464-3608,http://gohere.kr/hotel/goHotel.do?idHotel=H000000227,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
오렌지게스트하우스 부산역점,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-4,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 07일,129.0405183,35.11367076,N,,http://orangepeople.modoo.at/,N,Y,"구분,내부",N,N,N,N,N,2021-09-24
모찌호스텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-14,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 16일,129.0405223,35.11319844,N,,http://mozzihostel.com/,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
아몬드호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-3,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 05일,129.0406566,35.11377512,N,051-469-1918,http://www.almondhotel.co.kr/,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
탑모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-19,2617010100,2617051000,2.62E+11,중앙대로196번길,12월 15일,129.040336,35.11325689,N,051-462-3755,http://www.topmotel.co.kr,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
토요코인 부산역1,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-15,2617010100,2617051000,2.62E+11,중앙대로196번길,12,129.0407606,35.11415906,N,051-466-1045,http://www.toyoko-inn.co.kr,Y,Y,"공용,내부",N,N,N,Y,N,2021-09-14
부산뷰호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1203-6,2617010100,2617051000,2.62E+11,중앙대로196번길,10월 16일,129.0405489,35.11337896,N,051-442-1248,https://busanstationviewhotel.southkrhotel.com/,Y,Y,"공용,내부",N,N,N,N,N,2021-09-27
퀸모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,494-2,2617010100,2617052000,2.62E+11,중앙대로203번길,12,129.0391947,35.1158758,N,051-468-2134,http://naver.me/FFvpMzHJ,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
까무스모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,496-1,2617010100,2617052000,2.62E+11,중앙대로203번길,9,129.0390421,35.11564503,N,051-466-0602,https://m.linktoplace.com/index.php?action=view&no=151596&name=%EA%B9%8C%EB%AC%B4%EC%8A%A4%EB%AA%A8%ED%85%94,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
부영장여관,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,478-3,2617010100,2617052000,2.62E+11,중앙대로209번길,10월 18일,129.0399836,35.11673159,N,051-463-5238,http://naver.me/xB4LMUUr,N,Y,"구분,내부",N,N,N,N,N,2021-09-24
청우여인숙,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,473-2,2617010100,2617052000,2.62E+11,중앙대로209번길,10월 05일,129.039451,35.11636681,N,051-759-6401,http://naver.me/54V1K28A,N,Y,"구분,내부",N,N,N,N,N,2021-09-24
더웨이호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,472-1,2617010100,2617052000,2.62E+11,중앙대로209번길,12,129.0393245,35.11626509,N,051-852-3600,https://thewayhotel.modoo.at/,N,Y,"공용,내부",N,N,N,N,N,2021-09-24
서울모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,476-1,2617010100,2617052000,2.62E+11,중앙대로209번길,10월 17일,129.0398553,35.11678074,N,051-468-1980,http://naver.me/58HJqSHY,N,Y,"공용,내부",N,N,N,N,N,2021-09-24
호텔26,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,474,2617010100,2617052000,2.62E+11,중앙대로209번길,10월 15일,129.039755,35.11667806,N,051-469-7107,http://naver.me/FhAUE7wG,Y,Y,"구분,내부",N,N,N,N,N,2021-09-24
서울여관,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,477-2,2617010100,2617052000,2.62E+11,중앙대로209번길,10월 19일,129.0398495,35.11684456,N,,http://naver.me/GJrDzCfw,N,Y,"공용,내부",N,N,N,N,N,2021-11-15
아리아모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,465-20,2617010100,2617052000,2.62E+11,중앙대로209번길,22,129.0387307,35.11647811,N,051-442-5504,http://ariamt.alltheway.kr/,Y,Y,"공용,내부",N,N,N,N,N,2021-11-15
브라운도트호텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,444-3,2617010100,2617052000,2.62E+11,중앙대로209번길,27,129.0383925,35.11634076,N,051-465-3500,http://www.wnhotels.com,Y,Y,"공용,내부",N,N,N,N,N,2021-09-24
3.6.9 모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1200-6,2617010100,2617053000,2.62E+11,중앙대로214번길,03월 08일,129.0413912,35.11660109,N,051-714-5369,http://naver.me/xw6RNw5x,N,Y,"공용,내부",N,N,N,N,N,2021-09-24
369모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1200-6,2617010100,2617053000,2.62E+11,중앙대로214번길,03월 08일,129.0413948,35.11659428,N,051-714-5369,http://naver.me/xw6RNw5x,N,Y,"공용,내부",N,N,N,N,N,2021-09-24
부산인모텔,숙박/휴양,2.62E+18,부산광역시,동구,초량동,,1200-14,2617010100,2617053000,2.62E+11,중앙대로214번길,07월 07일,129.0415268,35.11652083,N,051-463-5505,http://naver.me/GmFpMn0H,N,Y,"구분,내부",N,N,N,N,N,2021-09-24
